,state,Latitude,Longitude,question_id,poll_id,cycle,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,start_date,end_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,created_at,notes,url,stage,party,answer,candidate_id,candidate_name,pct,Date
717,California,36.116203000000006,-119.681564,119348.0,64644.0,2020.0,458.0,Suffolk University,135,USA Today,Suffolk University,323.0,Suffolk University,A-,500.0,lv,lv-d,Live Phone,U.S. President,2/26/20,2/29/20,,False,,False,False,3/1/20 16:45,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/3-1-2020_final_ca_marginals.pdf,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,2.8,2020-02-26
718,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,26.0,2019-02-09
719,California,36.116203000000006,-119.681564,99518.0,58698.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1404.0,lv,lv-d,Online,U.S. President,7/9/19,7/18/19,,False,,False,False,7/21/19 10:44,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h7ookmkwri/cbsnews_dems_20190721_final.pdf,primary,DEM,Castro,13316.0,Julián Castro,1.0,2019-07-09
720,California,36.116203000000006,-119.681564,119292.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Sanders,13257.0,Bernard Sanders,34.1,2020-02-26
721,California,36.116203000000006,-119.681564,119292.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Warren,13258.0,Elizabeth Warren,14.0,2020-02-26
722,California,36.116203000000006,-119.681564,119292.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,14.0,2020-02-26
723,California,36.116203000000006,-119.681564,119292.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Bloomberg,13289.0,Michael Bloomberg,11.7,2020-02-26
724,California,36.116203000000006,-119.681564,119292.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,8.8,2020-02-26
725,California,36.116203000000006,-119.681564,119292.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,3.3,2020-02-26
726,California,36.116203000000006,-119.681564,119292.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Steyer,13327.0,Tom Steyer,2.5,2020-02-26
727,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Warren,13258.0,Elizabeth Warren,7.0,2019-02-09
728,California,36.116203000000006,-119.681564,119292.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,1.0,2020-02-26
729,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Booker,13287.0,Cory A. Booker,3.0,2019-02-09
730,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Brown,13255.0,Sherrod Brown,1.0,2019-02-09
731,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Inslee,13324.0,Jay Robert Inslee,0.0,2019-02-09
732,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Delaney,13314.0,John K. Delaney,0.0,2019-02-09
733,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Swalwell,13328.0,Eric Swalwell,0.0,2019-02-09
734,California,36.116203000000006,-119.681564,100324.0,58836.0,2020.0,460.0,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,528.0,lv,lv-d,Online,U.S. President,8/1/19,8/5/19,,False,,False,False,8/7/19 19:28,,http://www.surveyusa.com/client/PollReport.aspx?g=949b0f46-a4a4-4480-b675-711e9d6fd657,primary,DEM,Gillibrand,13311.0,Kirsten E. Gillibrand,0.0,2019-08-01
735,California,36.116203000000006,-119.681564,100324.0,58836.0,2020.0,460.0,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,528.0,lv,lv-d,Online,U.S. President,8/1/19,8/5/19,,False,,False,False,8/7/19 19:28,,http://www.surveyusa.com/client/PollReport.aspx?g=949b0f46-a4a4-4480-b675-711e9d6fd657,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,0.0,2019-08-01
736,California,36.116203000000006,-119.681564,100324.0,58836.0,2020.0,460.0,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,528.0,lv,lv-d,Online,U.S. President,8/1/19,8/5/19,,False,,False,False,8/7/19 19:28,,http://www.surveyusa.com/client/PollReport.aspx?g=949b0f46-a4a4-4480-b675-711e9d6fd657,primary,DEM,Delaney,13314.0,John K. Delaney,0.0,2019-08-01
737,California,36.116203000000006,-119.681564,100324.0,58836.0,2020.0,460.0,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,528.0,lv,lv-d,Online,U.S. President,8/1/19,8/5/19,,False,,False,False,8/7/19 19:28,,http://www.surveyusa.com/client/PollReport.aspx?g=949b0f46-a4a4-4480-b675-711e9d6fd657,primary,DEM,de Blasio,13335.0,Bill de Blasio,0.0,2019-08-01
738,California,36.116203000000006,-119.681564,100324.0,58836.0,2020.0,460.0,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,528.0,lv,lv-d,Online,U.S. President,8/1/19,8/5/19,,False,,False,False,8/7/19 19:28,,http://www.surveyusa.com/client/PollReport.aspx?g=949b0f46-a4a4-4480-b675-711e9d6fd657,primary,DEM,O'Rourke,13276.0,Beto O'Rourke,0.0,2019-08-01
739,California,36.116203000000006,-119.681564,100324.0,58836.0,2020.0,460.0,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,528.0,lv,lv-d,Online,U.S. President,8/1/19,8/5/19,,False,,False,False,8/7/19 19:28,,http://www.surveyusa.com/client/PollReport.aspx?g=949b0f46-a4a4-4480-b675-711e9d6fd657,primary,DEM,Williamson,13350.0,Marianne Williamson,0.0,2019-08-01
740,California,36.116203000000006,-119.681564,100324.0,58836.0,2020.0,460.0,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,528.0,lv,lv-d,Online,U.S. President,8/1/19,8/5/19,,False,,False,False,8/7/19 19:28,,http://www.surveyusa.com/client/PollReport.aspx?g=949b0f46-a4a4-4480-b675-711e9d6fd657,primary,DEM,Castro,13316.0,Julián Castro,0.0,2019-08-01
741,California,36.116203000000006,-119.681564,100324.0,58836.0,2020.0,460.0,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,528.0,lv,lv-d,Online,U.S. President,8/1/19,8/5/19,,False,,False,False,8/7/19 19:28,,http://www.surveyusa.com/client/PollReport.aspx?g=949b0f46-a4a4-4480-b675-711e9d6fd657,primary,DEM,Booker,13287.0,Cory A. Booker,1.0,2019-08-01
742,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Cuomo,13313.0,Andrew Cuomo,0.0,2019-02-09
743,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Bloomberg,13289.0,Michael Bloomberg,0.0,2019-02-09
744,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,1.0,2019-02-09
745,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,1.0,2019-02-09
746,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Holder,13312.0,Eric H. Holder,1.0,2019-02-09
747,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Gillibrand,13311.0,Kirsten E. Gillibrand,1.0,2019-02-09
748,California,36.116203000000006,-119.681564,119346.0,64642.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1411.0,lv,lv-d,Online,U.S. President,2/27/20,2/29/20,,False,,False,False,3/1/20 10:33,,https://drive.google.com/file/d/12inCh6uWKgHaqw6wpbLX-hewghd4H_np/view,primary,DEM,Sanders,13257.0,Bernard Sanders,31.0,2020-02-27
749,California,36.116203000000006,-119.681564,119346.0,64642.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1411.0,lv,lv-d,Online,U.S. President,2/27/20,2/29/20,,False,,False,False,3/1/20 10:33,,https://drive.google.com/file/d/12inCh6uWKgHaqw6wpbLX-hewghd4H_np/view,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,19.0,2020-02-27
750,California,36.116203000000006,-119.681564,119346.0,64642.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1411.0,lv,lv-d,Online,U.S. President,2/27/20,2/29/20,,False,,False,False,3/1/20 10:33,,https://drive.google.com/file/d/12inCh6uWKgHaqw6wpbLX-hewghd4H_np/view,primary,DEM,Warren,13258.0,Elizabeth Warren,18.0,2020-02-27
751,California,36.116203000000006,-119.681564,119346.0,64642.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1411.0,lv,lv-d,Online,U.S. President,2/27/20,2/29/20,,False,,False,False,3/1/20 10:33,,https://drive.google.com/file/d/12inCh6uWKgHaqw6wpbLX-hewghd4H_np/view,primary,DEM,Bloomberg,13289.0,Michael Bloomberg,12.0,2020-02-27
752,California,36.116203000000006,-119.681564,119346.0,64642.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1411.0,lv,lv-d,Online,U.S. President,2/27/20,2/29/20,,False,,False,False,3/1/20 10:33,,https://drive.google.com/file/d/12inCh6uWKgHaqw6wpbLX-hewghd4H_np/view,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,9.0,2020-02-27
753,California,36.116203000000006,-119.681564,119346.0,64642.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1411.0,lv,lv-d,Online,U.S. President,2/27/20,2/29/20,,False,,False,False,3/1/20 10:33,,https://drive.google.com/file/d/12inCh6uWKgHaqw6wpbLX-hewghd4H_np/view,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,4.0,2020-02-27
754,California,36.116203000000006,-119.681564,119346.0,64642.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1411.0,lv,lv-d,Online,U.S. President,2/27/20,2/29/20,,False,,False,False,3/1/20 10:33,,https://drive.google.com/file/d/12inCh6uWKgHaqw6wpbLX-hewghd4H_np/view,primary,DEM,Steyer,13327.0,Tom Steyer,3.0,2020-02-27
755,California,36.116203000000006,-119.681564,116200.0,63367.0,2020.0,1363.0,"University of California, Berkeley",300,LA Times,"University of California, Berkeley",457.0,"University of California, Berkeley",B/C,2895.0,lv,lv-d,Online,U.S. President,1/15/20,1/21/20,,False,,False,False,1/28/20 06:21,,https://escholarship.org/uc/item/1h8738br,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,15.0,2020-01-15
756,California,36.116203000000006,-119.681564,119346.0,64642.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1411.0,lv,lv-d,Online,U.S. President,2/27/20,2/29/20,,False,,False,False,3/1/20 10:33,,https://drive.google.com/file/d/12inCh6uWKgHaqw6wpbLX-hewghd4H_np/view,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,1.0,2020-02-27
757,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,1.0,2019-02-09
758,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Castro,13316.0,Julián Castro,2.0,2019-02-09
759,California,36.116203000000006,-119.681564,93145.0,57519.0,2020.0,1365.0,Change Research,,,Change Research,48.0,Change Research,C,948.0,lv,lv-d,Online,U.S. President,2/9/19,2/11/19,,False,,False,False,2/14/19 09:32,,https://docsend.com/view/mjz7a9j,primary,DEM,Bullock,13320.0,Steve Bullock,0.0,2019-02-09
760,California,36.116203000000006,-119.681564,119293.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,head-to-head poll,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Sanders,13257.0,Bernard Sanders,49.6,2020-02-26
761,California,36.116203000000006,-119.681564,119294.0,64627.0,2020.0,1539.0,Point Blank Political,,,Point Blank Political,550.0,Point Blank Political,,2276.0,lv,lv-d,Online/Text,U.S. President,2/26/20,2/28/20,,False,,False,False,2/29/20 09:28,head-to-head poll,https://www.pointblankpolitical.com/2020-ca-dem-primary-post-debate/,primary,DEM,Sanders,13257.0,Bernard Sanders,57.2,2020-02-26
762,California,36.116203000000006,-119.681564,102779.0,59589.0,2020.0,1491.0,Capitol Weekly,,,Capitol Weekly,510.0,Capitol Weekly,,599.0,lv,lv-d,Online,U.S. President,9/1/19,9/13/19,,False,,False,False,9/17/19 08:50,,https://www.dropbox.com/s/svk9hn0dof8301b/Sept%202019%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,primary,DEM,de Blasio,13335.0,Bill de Blasio,0.0,2019-09-01
763,California,36.116203000000006,-119.681564,102779.0,59589.0,2020.0,1491.0,Capitol Weekly,,,Capitol Weekly,510.0,Capitol Weekly,,599.0,lv,lv-d,Online,U.S. President,9/1/19,9/13/19,,False,,False,False,9/17/19 08:50,,https://www.dropbox.com/s/svk9hn0dof8301b/Sept%202019%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,primary,DEM,Delaney,13314.0,John K. Delaney,0.0,2019-09-01
764,California,36.116203000000006,-119.681564,102779.0,59589.0,2020.0,1491.0,Capitol Weekly,,,Capitol Weekly,510.0,Capitol Weekly,,599.0,lv,lv-d,Online,U.S. President,9/1/19,9/13/19,,False,,False,False,9/17/19 08:50,,https://www.dropbox.com/s/svk9hn0dof8301b/Sept%202019%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,primary,DEM,Steyer,13327.0,Tom Steyer,0.0,2019-09-01
765,California,36.116203000000006,-119.681564,102779.0,59589.0,2020.0,1491.0,Capitol Weekly,,,Capitol Weekly,510.0,Capitol Weekly,,599.0,lv,lv-d,Online,U.S. President,9/1/19,9/13/19,,False,,False,False,9/17/19 08:50,,https://www.dropbox.com/s/svk9hn0dof8301b/Sept%202019%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,primary,DEM,Ryan,13358.0,Tim Ryan,0.0,2019-09-01
766,California,36.116203000000006,-119.681564,102779.0,59589.0,2020.0,1491.0,Capitol Weekly,,,Capitol Weekly,510.0,Capitol Weekly,,599.0,lv,lv-d,Online,U.S. President,9/1/19,9/13/19,,False,,False,False,9/17/19 08:50,,https://www.dropbox.com/s/svk9hn0dof8301b/Sept%202019%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,primary,DEM,Williamson,13350.0,Marianne Williamson,1.0,2019-09-01
767,California,36.116203000000006,-119.681564,102779.0,59589.0,2020.0,1491.0,Capitol Weekly,,,Capitol Weekly,510.0,Capitol Weekly,,599.0,lv,lv-d,Online,U.S. President,9/1/19,9/13/19,,False,,False,False,9/17/19 08:50,,https://www.dropbox.com/s/svk9hn0dof8301b/Sept%202019%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,primary,DEM,Castro,13316.0,Julián Castro,1.0,2019-09-01
768,California,36.116203000000006,-119.681564,102779.0,59589.0,2020.0,1491.0,Capitol Weekly,,,Capitol Weekly,510.0,Capitol Weekly,,599.0,lv,lv-d,Online,U.S. President,9/1/19,9/13/19,,False,,False,False,9/17/19 08:50,,https://www.dropbox.com/s/svk9hn0dof8301b/Sept%202019%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,2.0,2019-09-01
769,California,36.116203000000006,-119.681564,102779.0,59589.0,2020.0,1491.0,Capitol Weekly,,,Capitol Weekly,510.0,Capitol Weekly,,599.0,lv,lv-d,Online,U.S. President,9/1/19,9/13/19,,False,,False,False,9/17/19 08:50,,https://www.dropbox.com/s/svk9hn0dof8301b/Sept%202019%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,1.0,2019-09-01
